american,fast_food,mexican,chinese,italian,japanese,others,romantic,casual,classy,upscale,open_24,noise_level,business_id
1,0,0,0,0,0,0,0,0,0,0,0,4,BUoV8s0j22KD_PzLm8BlkA
0,0,0,0,0,0,1,0,1,0,0,0,2,SQHhAQi-sGqKRMFDlTbR5w
0,0,1,0,0,0,0,0,0,0,0,0,1,2oJqt8ZDyw0WapZ8Zc268Q
0,0,0,1,0,0,0,0,1,0,0,0,2,f1ZKauu7dCB6iplmKqplAQ
0,0,1,0,0,0,0,0,1,0,0,0,2,BEplfZTUzYwApjMUaOA12w
0,0,0,0,0,1,0,0,1,0,0,0,2,FCP5hYaTtn6dkpmZ_NTvEw
0,0,0,0,0,0,1,0,1,0,0,0,2,_0x7W6fizaPP76xNBxBLAQ
0,0,1,0,0,0,0,0,0,0,0,0,4,_CgBou-sE-UW2j4otiKtlw
0,0,0,0,0,0,1,0,1,0,0,0,2,Lt_ytMJKMQ3lpBDYaANreA
0,0,0,0,0,1,0,0,1,0,0,0,2,ubt9YKL8nT-1WMu2QLxuNg
0,1,0,0,0,0,0,0,1,0,0,0,2,LXt2Aycp2ILMWQmKsjl4Wg
0,0,0,0,0,0,1,0,1,0,0,0,2,BuHbMNbCQzzYi-3Y5w1c4Q
2,0,0,0,0,0,0,0,1,0,0,0,2,fHM09_y3QX3n4a_bIFbk_w
1,1,0,0,0,0,0,0,1,0,0,0,2,5jTmjxb1X34EfcY1gos4tw
1,0,0,0,0,0,0,0,1,0,0,0,2,NUpRBNSWuhRQ2tze3-A-Ng
0,0,0,0,0,0,1,0,1,0,0,0,2,0uR48n5SYcLE_DLcjONZPg
0,0,0,0,0,0,1,0,0,0,0,0,4,ahG8XQK5Aj4kMtOrC8zfTA
0,0,0,0,0,0,1,1,0,0,0,0,2,4JNXUYY8wbaaDmk3BPzlWw
0,0,0,0,0,0,1,0,0,0,0,0,3,WexIGFr-I6eH4loUY6DILw
0,0,0,0,0,0,1,0,1,0,0,0,1,BzqwAx_KlRPAMGXw1xHXag
0,0,0,0,0,0,1,0,0,0,0,0,4,gbKBMsduFZl_oBwahocNBg
0,0,0,0,1,0,0,0,1,0,0,0,1,pXQV_vlMtQt---3W_do9Zg
0,1,1,0,0,0,0,0,0,0,0,0,3,SzhD5J80IhpyeBftzQ950Q
0,0,0,0,0,0,1,0,1,0,0,0,2,0ifI4JjTKcgfBSQiAnMmsQ
1,0,0,0,0,0,0,0,1,0,0,0,2,7hXWFtmoJHz63SD8k56a_Q
0,1,0,0,0,0,0,0,0,0,0,0,2,UQ_6a5c1k_7FI_SEaWYbQg
0,0,0,0,0,0,1,0,1,0,0,0,2,OtSbxxD-WNzlNQlDGpXFSA
0,0,1,0,0,0,0,0,0,0,0,0,4,R_z9LFtqbBB9pANO530w9w
0,0,0,0,0,0,1,0,1,0,0,0,2,LcTlT1Uf6XckMjWwRr49sQ
0,0,0,0,0,0,1,0,0,0,0,0,4,uEMrBEw8En3yEzquXqeEuw
0,0,1,0,0,0,0,0,1,0,1,0,1,knWBvogziOE4f82kmmi0sQ
0,1,0,0,0,0,0,0,0,0,0,0,2,rihKlAiPgJa5XcpZ1h9-bw
0,0,0,1,0,0,0,0,0,0,0,0,1,tzoUxh1HXllUijtAkO6w0Q
0,1,1,0,0,0,0,0,1,0,0,0,2,dNjgjAoJSJsvgc5g6nQnnw
0,1,0,0,0,0,0,0,0,0,0,0,2,7yYexN1Q5ShE_z1MH2TDTw
0,0,0,0,1,0,0,0,0,0,0,0,1,O0T7V0MP9HLaLxLzaKFPgA
0,0,0,0,0,0,1,0,1,0,0,0,1,_RxbfEugCvI93ByH2Bg_oA
0,0,1,0,0,0,0,0,0,0,0,0,4,2Q9Mgkc7iFHuKoD_z7kJkQ
1,1,0,0,0,0,0,0,0,0,0,0,3,h-SX2dxluF4oM_Zxp7eK4Q
1,0,0,0,0,0,0,0,1,0,0,0,2,XwJ6fZRVbxQYRsryy4-qDw
0,1,0,0,0,0,0,0,0,0,0,0,2,f1L-fI_wM5aH7_YG7WcUaA
1,0,0,0,1,0,0,0,1,0,0,0,2,CZF9Nm8CFY2R9ZhfwYIARQ
0,0,0,0,0,0,1,0,0,0,0,0,4,U474WrLuujw5z7rA0ksghg
0,0,0,0,0,0,1,0,0,0,0,0,1,ydUk0peVAOgiYq1l3U5SaQ
0,0,0,0,0,0,1,0,0,0,0,0,4,25uxgxlqp7sW5F15wguyIA
0,0,0,0,0,0,1,0,0,0,0,0,2,J0PP9Yfzzw4-WyiZQ0JTwA
0,1,0,0,0,0,0,0,0,0,0,0,4,NlpsCKu8FiGo2BvZSZdpFg
0,1,0,0,0,0,0,0,1,0,0,0,1,lAqzgJwOQmthdZWpiIcmuQ
0,0,0,0,0,0,1,0,0,0,0,0,4,46ud6EO8tIlgnLnhLN2Tvg
0,0,0,1,0,0,0,0,0,0,0,0,1,i_pI9XnOgJ93cq85Ot06OQ
0,0,0,1,0,0,0,0,0,0,0,0,4,I6IOs1NVUf3d2OQB4TyKSw
0,1,1,0,0,0,0,0,1,0,0,0,2,gtffarZ2Y_rLfCegMg-nqw
0,0,0,0,0,0,1,0,0,0,0,0,4,qqKenRVi95OsoOvc8xJyfg
0,0,0,0,0,1,0,0,0,0,0,0,4,O7godQv-9pyQJ2JvCMiQjw
0,0,0,0,0,0,1,0,1,0,0,0,2,glkEaoxbewiSMBiXs945JA
1,0,0,0,0,0,0,0,0,1,0,0,2,WDYE-OCXNgKyXGNuBjMgEw
0,0,0,0,0,0,1,0,0,0,0,0,1,Hz6pXloEBWboBaJuEpk0JQ
0,0,1,0,0,0,0,0,0,0,0,0,4,pzhjeutsSFcFEDbLp67oeg
0,0,0,0,0,0,1,0,0,0,0,0,2,Cpb142L849ilMzgiSR4a0w
1,0,0,0,0,0,0,0,1,0,0,0,2,cePE3rCuUOVSCCAHSjWxoQ
0,1,1,0,0,0,0,0,0,0,0,0,4,KaMyquyhYKsZ2Tr6YetGsw
0,1,0,0,0,0,0,0,1,0,0,0,2,6u_6RV0qDaTQyYqZTzl3XA
0,1,0,0,0,0,0,0,1,0,0,0,1,A9cpN5TtYvJcB25pjLxkpQ
0,1,0,0,0,0,0,0,1,0,0,0,1,8RGoNUEC4QGbpF4af7CDdQ
0,0,0,0,0,0,1,0,1,0,0,0,2,Do4n_yK_K6DmR9_Es5qwlA
0,0,0,1,0,0,0,0,0,0,0,0,1,wOmtCPiB-xeU-HknjTW4hQ
0,0,0,0,0,1,0,0,1,0,0,0,2,sYfHxCqHpIX2HnDhw0JRAA
1,0,0,0,0,0,0,0,0,0,0,0,1,UJuxtm4DtomSaFlfK0X7fg
0,0,0,0,0,0,1,0,0,0,0,0,4,2xCswTbQwG6CVka0U3XayQ
0,0,0,1,0,0,0,0,0,0,1,0,2,k1q9f7aJ2TsoSbeA8Qm1aA
0,0,0,1,0,0,0,0,0,0,0,0,2,pH0BLkL4cbxKzu471VZnuA
0,0,0,0,0,1,0,0,0,0,1,0,2,azIZRqX_1qbp0_6GKSgSAA
1,0,0,0,0,0,0,0,0,0,0,0,2,wsdxhfW0aVf7ayMqId1HmA
0,1,0,1,0,0,0,0,1,0,0,0,2,NM9A38hqiOAYbnUPpNz-UQ
0,1,0,0,0,0,0,0,0,0,0,0,2,JrTBWai2-Cu8FPJhDJiiLw
0,1,0,0,0,0,0,0,1,0,0,0,2,EqisTm5p7M27J4NUY5XG_w
0,0,0,0,0,0,1,0,1,0,0,0,1,iSvYimxtJTiyXX1QCQr0Xw
1,1,1,0,0,0,0,0,1,0,0,0,2,9Jc3W0aR9Xf2gcHI0rEXsw
0,0,0,0,0,0,1,0,1,0,0,0,2,E7VRsyNQWPteH6_qI4j7bw
0,0,0,0,1,0,0,0,0,0,0,0,4,GCen6oV-_6PfMP_uKN-dZw
0,0,1,0,0,0,0,0,0,0,0,0,4,a5IOLO2APwxDAyNepO-WWQ
0,0,1,0,0,0,0,0,1,0,0,0,2,Wbi-x-1Nbn6LFCMOSN6F5Q
0,0,0,0,0,0,1,0,1,0,0,0,2,PgQZfKQwW6Q9fIvViD7Xrg
0,1,0,0,0,0,0,0,0,0,0,0,4,k-YxoQSyfIEPcSHu1cyBhg
1,0,0,0,0,0,0,0,0,0,0,0,4,6ny0B9pTlMZnu_9dx7PJuA
0,0,0,0,0,1,0,0,0,0,0,0,4,SZmei3pS7PxeIiPCQ5n3HQ
0,0,0,0,1,0,0,0,0,0,0,0,4,eefMnLfjlc3I166DyNZjXA
0,1,1,0,0,0,0,0,0,0,0,0,1,EH-WY1bmJz2yDZROQbNsxA
0,1,0,0,0,0,0,0,0,0,0,0,2,gaV_IfrK2X2Lc_BNSobKOQ
0,0,0,0,0,0,1,0,1,0,0,0,2,VMXl3Dm1Nwvgwo1PVYTXbg
0,0,0,0,0,0,1,0,0,0,0,0,3,iO5bjeXWiu1mOqlevgV73Q
0,0,0,0,0,0,1,0,0,0,0,0,1,3-Bm90nXNtwLFyDtlj9olQ
0,1,0,0,0,0,0,0,1,0,0,0,2,iw1WJt3wl6-NquZGKVamLw
0,0,1,0,1,0,0,0,0,0,0,0,4,t11XP4951u7XmfayZYb5rQ
0,0,0,1,0,0,0,0,1,0,0,0,2,8FUzCm4Q13MJMX7N6ftmQw
0,0,0,0,0,0,1,0,1,0,0,0,1,MVnTomh3k3nLOFl74XEJRw
0,0,0,0,0,0,1,0,0,0,0,0,4,aHpsw58YOeHnoQt8Vn5O2w
1,0,0,0,1,0,0,0,0,0,0,0,2,5gZ4k_mdDOcEmCG4wHVH-g
0,1,0,0,0,0,0,0,1,0,0,0,3,Mb5w1N3tvsAFDrDcHQyrsw
0,0,1,0,0,0,0,0,1,0,0,0,3,RwMLuOkImBIqqYj4SSKSPg
0,0,0,0,0,0,1,0,0,0,0,0,4,Wc1i5QsTKheJq6lstPAllA
0,0,0,0,0,0,1,0,1,0,0,0,2,LwXo16VrGPhhOWc_Wj7ifw
0,1,0,0,0,0,0,0,1,0,0,0,2,3LQhD2j97GuVIDAciQzX2Q
0,0,1,0,0,0,0,0,0,0,0,0,4,ujfIrNpNM9D020nPL4znRQ
1,0,1,0,0,0,0,0,1,0,0,0,2,NSgSagwajv26iS8zUKs2EQ
0,0,0,0,0,0,1,0,1,0,0,0,1,VIH-XvIPwAh3NqLmDbvZKw
0,1,1,0,0,0,0,0,1,0,0,0,2,kwLlQn95rqiqvmM4Yc2hIg
0,0,0,0,0,0,1,0,1,0,0,0,2,cW-guonyUbsjZ7b7tXauHw
0,1,0,0,0,0,0,0,0,0,0,0,3,vLpm63d_fxnbtiZTlbrQDA
2,0,0,0,0,0,0,0,1,0,0,0,2,D9z7LXFn88Fp4nt4ovO1KA
0,0,1,0,0,0,0,0,0,0,0,0,2,T3ZpXgSw7eo4cxl7Op7G7w
1,0,0,0,0,0,0,0,1,0,0,0,2,Q5olb1x6FGk2oLAlc9p5Lg
0,0,0,0,0,0,1,0,0,1,0,0,1,Fy4t2XHIRKwMk_ocCZze0Q
0,0,0,0,0,0,1,0,0,0,0,0,4,D7BsSthpHkUjyIlJHX9v6g
1,0,0,0,0,0,0,0,0,0,0,0,1,32JWhoH-Kiu1wRFTvHvW9Q
0,0,0,0,0,0,1,0,0,0,0,0,4,0lxyY2bwmpde2QHcnh8fZQ
0,0,0,0,0,0,1,0,0,0,0,0,4,Y14TOXSN40oWw7d5mPEkNA
2,0,0,0,0,0,0,0,0,0,0,0,2,_hML_SleB40KkUrMHOZ_-Q
0,0,0,0,1,0,0,0,1,0,0,0,2,LZSyWy4IHgXg6QhW2jrBlw
0,0,0,0,0,0,1,0,0,0,0,0,2,r7UZDbth0NtbZDJKq1-JyQ
0,0,0,0,0,1,0,0,1,0,0,0,2,OHXnDV01gLokiX1ELaQufA
0,1,0,0,0,0,0,0,0,0,0,0,1,aSn4fgpq-3FDfvVG2bjv3A
0,1,0,0,0,0,0,0,0,0,0,0,1,OY-QPfMdLueBtJgne_9KzQ
0,0,0,0,0,0,1,0,1,0,0,0,2,E0OKctOhZpUQgwUUBc_RwA
0,0,0,0,0,1,0,0,1,0,0,0,1,mlOFd0pHDcav5hcnbKJiXQ
0,0,1,0,0,0,0,0,0,0,0,0,3,BIbjBxoiJLS8CnNsSP64TQ
0,1,0,0,0,0,0,0,0,0,0,0,1,sVrkLeKlDfCKjQWfcHVqrg
0,0,0,0,0,1,0,0,1,0,0,0,2,JJAwT9R6Fp2yyWHtWFA8uQ
0,0,0,0,0,0,1,0,0,0,0,0,1,aC4acQbkuD7_JizCiFBuDQ
0,1,1,0,0,0,0,0,0,0,0,0,2,-YCd2_DdJUeZx3RRcmIZ_g
2,0,0,0,0,0,0,0,1,0,0,0,2,-Ylpy3VyRWwubf9dysuwjQ
1,0,0,0,0,0,0,0,1,0,0,0,2,FfG8twx5K18y268Gp4dSKA
0,0,0,0,0,0,1,0,1,0,0,0,2,8z5yR4GrOmdhy9RvNt_Djg
0,1,0,0,0,0,0,0,0,0,0,0,4,Kb43diOoBV4l77bxpn2k3Q
0,0,0,0,0,0,1,0,1,0,0,0,2,qIF_4ChsmJkCvqVQv_qi-g
0,0,0,0,0,0,1,0,0,0,0,0,4,1XeI5PX5RxvFlaAHBKRUYA
1,0,0,0,0,0,0,0,0,0,0,0,2,_05kkfNQcAsj8eh-9wzI4w
1,0,0,0,0,0,0,0,1,0,0,0,2,3s8PNggIbgeSsjqM6HKOCg
0,0,0,0,0,0,1,0,1,0,0,0,2,6TSpAuUdmo2UEn9emgd8xg
0,1,0,0,0,0,0,0,1,0,0,0,2,OCJjExcrJVgsV675pzMLPQ
0,0,0,0,0,0,1,0,1,0,0,0,1,PAmyAhNhGII0cfrn4BPOew
1,0,0,0,0,0,0,0,1,0,0,0,2,Ipkl7KtlqxCe8bMMkwHwPQ
1,0,0,0,0,0,0,0,0,0,0,0,2,6beJGNWviNq_VbODEULexA
0,0,0,0,1,0,0,0,1,0,0,0,2,UutHMmZx1CQcjiyfmVa_7g
0,0,0,0,0,0,1,0,1,0,0,0,2,RRw9I8pHt5PzgYGT2QeODw
1,0,0,0,0,0,0,0,0,0,0,0,3,-PbM4ksxhGZVpgCpRakcgA
0,0,0,0,0,0,1,0,1,0,0,0,1,G03yt8WuN1v0bCD8mvoDiA
0,0,1,0,0,0,0,0,0,0,0,0,2,KTzBUAzUfFqvttyjWi_irw
0,0,0,0,0,1,0,0,0,0,0,0,4,irt97q32ROIgQJOEqseebQ
0,0,0,0,0,0,1,0,1,0,0,0,2,S1Bs_x9aHFFZozwJLCNTgQ
0,0,0,0,0,0,1,0,0,0,0,0,4,QOlGFm6M_33fzGgQ5I-Kgg
0,0,0,0,0,0,1,0,0,0,0,0,3,lxM13Vq0WzbLVxq1Cl04zQ
0,0,0,0,0,1,0,0,0,0,0,0,2,XiVHxG2nUSp_bn4dBbs4Cg
1,0,0,0,0,0,0,0,1,0,0,0,2,jdAdf7keZac1idbgNKG2pw
0,0,0,0,0,0,1,0,1,0,0,0,2,cxnbk6t6L3jnfT5n2Hbl3Q
0,0,0,0,1,0,0,0,0,0,0,0,2,dj6nbGIqguJDXgz49nmFBw
0,0,0,0,0,1,0,0,1,0,0,0,1,w6zW6gIyg1sI5V6Wag_SYg
0,1,0,0,0,0,0,0,0,0,0,0,4,_0ZIFTvfcA3UETO_S_JTNA
0,0,0,0,0,0,1,0,1,0,0,0,2,aHFkZDm8g27zpzydNE8OMg
0,0,1,0,0,0,0,0,0,0,0,0,4,8hZjiPzJIojA1k7_W4hELA
0,0,0,1,0,0,0,0,0,0,0,0,2,NFOj3uboFzeNF5X-dWUd_w
0,0,0,0,0,1,0,0,1,0,0,0,2,Lq9rYrwvWV5QDBYzq7MGHQ
1,0,0,0,0,0,0,0,0,0,0,0,4,RPS0KACAND78Kz1XdQLSeQ
1,0,0,0,0,0,0,0,1,0,0,0,2,4qG3Gh8QyugC1XvoTlmgcQ
0,0,1,0,0,0,0,0,0,0,0,0,4,k1gDqlaVXilVRE2MxFR3HA
0,0,1,0,0,0,0,0,1,0,0,0,2,lVfZ2AaYRYHCFenUMQna8g
2,0,0,0,0,0,0,0,1,0,0,0,2,V78f9CdEVTkKFkyhdTYVrQ
0,0,0,0,0,0,1,0,1,0,0,0,3,LdB-ymK-cauStX7TxUAs_w
1,0,0,0,0,0,0,0,1,0,0,0,1,KWLm_h-XmdoT3h-o2bSD2w
1,0,0,0,0,0,0,0,1,0,0,0,2,vl2IZrNJEA8npSjqXbdwxw
0,0,0,0,0,1,0,0,1,0,0,0,2,MXC9pwIxovWUc9yu1F8OxA
0,0,1,0,0,0,0,0,1,0,0,0,2,Ums3gaP2qM3W1XcA5r6SsQ
0,1,0,0,0,0,0,0,0,0,0,0,3,D92rYqjoz8e1YKoif_bwuw
0,1,0,0,0,0,0,0,0,0,0,0,4,xI8O5h3Pa0MQlTWf93noTA
0,0,0,0,0,0,1,0,0,0,0,0,4,CmBnas2zg5JyigmXclc4JQ
1,0,0,0,0,0,0,0,0,0,0,0,3,2smgOPhpYbDT7G5tbVRdiQ
0,0,0,0,0,0,1,0,0,0,0,0,4,DqcD3YflYhArFsC4KVUnOw
0,0,1,0,0,0,0,0,0,0,0,0,4,ez9y1xXuY-oLRFtfJMopmQ
0,0,0,0,0,0,1,0,0,0,0,0,4,X-V0cWAHI-cw5b0P3WtXZQ
0,0,1,0,0,0,0,0,0,0,0,0,4,ka5SLblwtXqYu2MPNr7C_w
0,0,1,0,0,0,0,0,1,0,0,0,2,CZhc8YXdFLhAI4ViC2ERTg
0,0,0,0,0,1,0,0,1,0,0,0,2,Cy8XYYDrZ5wd3Bq-toXMsg
0,0,0,0,0,0,1,0,0,0,0,0,2,klEZ5XCoRd5lwcEwK7cMXQ
0,0,1,0,0,0,0,0,0,0,0,0,1,WUswpeAjbiww_xkSS8jTEA
0,0,0,0,0,0,1,0,1,0,0,0,1,tRdVEMAtQRdz-Cgw-ff4-A
0,0,0,0,0,0,1,0,0,0,0,0,3,bxf23qlvFaEdm-MHC_0imA
1,0,0,0,0,0,0,0,0,0,0,0,4,vJIuDBdu01vCA8y1fwR1OQ
0,0,0,0,1,0,0,0,0,0,0,0,4,DGDBFpZk-NIvah4M7MtDDg
0,0,0,0,0,0,1,0,1,0,0,0,2,Asy49gKgikq_NkYsC_7c0Q
0,0,0,0,0,1,0,0,0,0,0,0,1,2hG6jS5v3Jj5SyYLBkouyA
1,0,0,0,1,0,0,0,0,1,0,0,2,0xzmIBsJQc5eUNLucFrZ0Q
0,0,0,0,0,0,1,0,1,0,0,0,2,p3YqOYELqXtLyHz9T49p_w
0,0,0,0,0,0,1,0,1,0,0,0,2,Z5eukYH32_nFljOTC2DJ0g
0,0,0,0,0,0,1,0,1,0,0,0,2,Ej_5JlAQ2He6NBu_PSygGA
0,0,0,0,0,0,1,0,1,0,0,0,3,h9r-Uif_y0b6x80IJFzXLA
0,1,0,0,0,0,0,0,0,0,0,0,1,aGzoMSl-Qy53emT96-Vmcg
0,0,0,0,0,0,1,0,0,0,0,0,4,ry-FLqYclt7okJbdYcmOhw
0,0,0,0,0,0,1,0,0,0,0,0,2,WNSdjFgR3vjeDQl7rKEGNg
0,1,0,1,0,0,0,0,0,0,0,0,4,JsGswUxAFK4uRht2UL62UA
0,0,0,0,0,0,1,0,0,0,0,0,1,SU56w479vUfFHsvmvQIf7A
0,0,0,0,1,0,0,0,1,0,0,0,1,30TxDt2V8G7FWXsKaEKA9A
0,0,0,0,0,0,1,0,1,0,0,0,1,-tseCGdDvepLP8IIWtZikQ
0,0,0,0,0,1,0,0,1,0,0,0,2,3GfdCuI0YCc5U3rLLLPHUw
0,0,0,0,0,0,1,0,0,0,0,0,4,HemrOHFWRHP5e6YFftHyGA
0,0,0,1,0,0,0,0,1,0,0,0,2,5Lcit9Zt6TF9bmKoFMhF0g
1,0,0,0,0,0,0,0,0,0,0,0,2,6MpOzb5ImLdDXHsn4HwI-Q
0,0,0,0,0,0,1,0,1,0,0,0,1,bFkMPiGMkYnIdbI8KrRoHA
0,0,1,0,0,0,0,0,0,0,0,0,4,q4MJE4yTtnkmxRwJTSTAZw
0,1,0,0,0,0,0,0,0,0,0,0,4,M7ZuMAutAtvplANHiOz_ug
0,1,1,0,0,0,0,0,1,0,0,0,2,ppasQEo3jPkBdwdRGVd9WQ
1,0,0,0,0,0,0,0,1,0,0,0,2,qQIUMQJ0pMiiYpygql3Zdg
1,0,0,0,0,0,0,0,1,0,0,0,4,u-67zd1ImTv3EEr5kIdWrA
0,0,0,0,0,1,0,0,1,0,0,0,2,agGJSdMTRrkA6VrYMbC-SQ
0,0,0,0,1,0,0,0,0,0,0,0,4,bWKvYA16me11_2Ws2sLRww
1,0,0,0,0,0,0,0,1,0,0,0,2,PXShA3JZMXr2mEH3on5clw
0,0,0,0,0,0,1,0,0,0,0,0,4,ri8oXRCZSTswLuGjN4pqBg
0,1,0,0,0,0,0,0,0,0,0,0,2,ENSXtagSYILMBTVEj6p81Q
2,0,0,0,0,0,0,0,0,1,1,0,2,bjSC_jbrypke0l-bXXBmwQ
0,0,0,0,0,0,1,0,1,0,0,0,2,AUOlDSQ8R2wIkN4lQ4kVDg
1,1,1,0,0,0,0,0,0,0,0,0,2,nMQJ57am8aEnz1jy9Hl_3g
0,0,0,0,0,0,1,0,0,0,0,0,4,xX92dnW6RHFt392CVWgmAg
0,1,0,0,0,0,0,0,1,0,0,0,2,eBtEx6IQsQDoIDJXTDKdXA
0,0,1,0,0,0,0,0,0,0,0,0,2,xpSDcwyIhkSz4fhwmV2Wdw
1,0,1,0,0,0,0,0,0,0,0,0,4,qS6J-sxyrP45d-8LbIhWKg
0,1,0,0,0,0,0,0,0,0,0,0,1,SXyGMj1rBHauU_MMLEsUfw
1,0,0,0,0,0,0,0,1,0,0,0,2,muD5-YKII_qOTRpbRWuOHA
0,0,0,0,0,0,1,0,0,0,0,0,1,pif8Io-Jn2veckVGzkEyJw
0,0,1,0,0,0,0,0,1,0,0,0,2,HnQVDNGFWOS5zle0dhpOkw
0,1,1,0,0,0,0,0,1,0,0,0,2,AI7zxDNVgO3pDyAP_rcA7A
0,0,1,0,0,0,0,0,0,0,0,0,2,HmeRzfULqmvcx_3TRe_tBw
0,0,1,0,0,0,0,0,1,0,0,0,2,Sovgwq-E-n6wLqNh3X_rXg
0,1,1,0,0,0,0,0,0,0,0,0,4,5K5Fppbmvsw9znotxVOXng
2,0,0,0,0,0,0,0,1,0,0,0,2,X1Y2II3AYdoxa70nTTfUPQ
0,0,0,0,0,0,1,0,0,0,0,0,4,8VCyDz3DHrlo5TFt8T1x6Q
0,0,0,0,0,0,1,0,1,0,0,0,2,upxEHDxnEPwuts9xY0ylng
0,0,0,0,0,0,1,0,1,0,0,0,2,Vx-90GpAcH3OAnLmyDHlIQ
0,0,0,1,0,0,0,1,0,1,0,0,2,uBCRRQJ4ukFaE_UyY6T1uQ
0,0,0,0,0,0,1,0,0,0,0,0,2,mijapPlo4pea6Bl8faEjyQ
0,0,1,0,0,0,0,0,0,0,0,0,1,CLthP1yn32xlBswIbsLIjQ
1,0,0,0,0,0,0,0,0,1,0,0,2,MpovsyjkSkchD7ssAdEVKQ
1,0,0,0,0,0,0,0,0,0,0,0,2,3Gt3xskppi9jZuTrwrhLNg
0,0,0,0,0,0,1,0,1,0,0,0,2,RUsoxvu4HH0fcGW14hbPhg
1,0,0,0,0,0,0,0,0,0,0,0,4,Z3y47L3EY-axAEVbwmXZaA
0,0,1,0,0,0,0,0,1,0,0,0,2,DKXUkIrFnMUMF535gf-dPA
0,0,0,0,1,0,0,0,1,0,0,0,2,R073RHVTWuUc_JabjD0bsA
1,0,0,0,0,0,0,0,1,0,0,0,1,RxZpGcmMmUUlLn8c6RTk8w
1,1,0,0,0,0,0,0,0,0,0,0,2,njAKI1RSggY0Izay-xwJSw
0,0,0,0,0,0,1,0,0,0,0,0,4,1diuAK7FMn93WxlK-ndJhA
1,0,0,0,0,0,0,0,1,0,0,0,2,PQER4ba8Q0zqB1G2QiXamQ
0,0,0,0,1,0,0,0,0,0,0,0,4,6rjqU2x9A6BErUxh6THz6A
2,0,0,0,0,0,0,0,0,0,0,0,2,_ixV2SWDy7w8jzEAHp85qA
0,0,0,0,0,0,1,0,0,0,0,0,4,3yJD0xcRuhZA8Bl1liUr_A
0,0,1,0,0,0,0,0,1,0,0,0,2,pgSnP1h1Hg7O4nEGfxVHZw
0,0,0,0,0,1,0,0,1,0,0,0,2,czx3G3V_f-4ZDg9YKJ0YQA
1,1,0,0,0,0,0,0,1,0,0,0,2,ZFyJ83LJkkO1dP82kzXKNg
0,0,0,0,0,0,1,0,0,0,0,0,4,QRmXzOeHPhRK-IrCwJVF2g
1,0,1,0,0,0,0,0,0,0,0,0,1,_Fo8uNT17BEBUkKvUXCZkQ
0,0,0,0,0,0,1,0,0,0,0,0,1,yzJwp-t1wNBtCV8yNEh6fg
0,0,0,0,0,0,1,0,0,0,0,0,3,If4NxUXhWU6ukuBvLxPe_w
0,0,1,0,0,0,0,0,1,0,0,0,2,SVGApDPNdpFlEjwRQThCxA
0,0,0,0,0,0,1,0,0,0,0,0,4,Mbcjfix9W-7SJXG25q5CPw
0,0,0,0,0,1,0,0,1,0,0,0,2,yUqJReOv26454QkjGz37Yw
0,0,0,0,0,0,1,0,0,0,0,0,1,_ng1XrWNbJZgAsqZlyb7cg
0,1,1,0,0,0,0,0,0,0,0,0,2,3A_NZZNHG5dxeZmO-ije2Q
0,0,0,0,1,0,0,0,1,0,0,0,2,36ckWelVitpgX16g7lecqA
0,0,0,0,0,0,1,0,0,0,0,0,4,Xs98BYnfREgKQfANEg3C-w
0,0,0,0,0,0,1,1,0,0,0,0,1,COgwFthJpS4We16W5Gf4lw
0,1,1,0,0,0,0,0,0,0,0,0,2,KjV_68oLLSpqR96VnV68tw
1,0,0,0,0,0,0,0,1,0,0,0,4,mqd1Aasl9aMqqa8CKjwEeQ
0,0,0,0,0,0,1,0,1,0,0,0,1,3ZHyw0d8mk0HOEP7v4fW1A
1,0,0,0,0,0,0,0,1,0,0,0,2,7xXaO9deBDh_dd0JQjA-Qg
1,0,0,0,0,0,0,0,1,0,0,0,3,BfBl4TKaTrfrZY-yGSB1jQ
0,0,0,1,0,0,0,0,1,0,0,0,2,8SbEkKl-h0MOZWPmq1gwCg
1,0,0,0,0,0,0,0,1,0,0,0,2,1ZhZUzFbbt1gGXDEW3JaBw
0,1,0,0,0,0,0,0,0,0,0,0,4,jkCkdlxISVraP-tnTsgOvw
0,0,0,0,0,0,1,0,1,0,0,0,2,hT86CbF0p75wKqgAEbWVrA
0,0,0,0,0,0,1,0,0,0,0,0,2,YwOmRv_m5leVtJ_HhtiWgw
0,1,0,0,0,0,0,0,0,0,0,0,4,yj-3z9okilOi7mio30-ZKw
2,0,0,0,0,0,0,0,0,0,0,0,3,C45YKxSDpBekWLPDl_-xBA
0,0,0,0,0,0,1,0,0,0,0,0,1,AS5SU_cEwM-IqmkF7USdQg
0,1,0,0,0,0,0,0,0,0,0,0,4,wFU96ah70juScw822O4Zpw
0,1,0,0,0,0,0,0,0,0,0,0,2,UrLrciFVqdgmMKkgCncx9Q
1,0,0,0,0,0,0,0,1,0,0,0,3,-CQokjildrY7UZezXCdEBw
0,1,0,0,0,0,0,0,0,0,0,0,3,2nraROl3d0-Wr9EPGkW-1A
0,1,1,0,0,0,0,0,1,0,0,0,2,e-X1HcALttCuuHtl0wU_gg
0,0,0,0,0,0,1,0,1,0,0,0,2,PyrcymoNDAJDm_Zn9yl-7A
0,0,0,0,0,0,1,0,1,0,0,0,2,sE05glLpll9KPv3dcO79GQ
0,0,1,0,0,0,0,0,1,0,0,0,2,82g1PwX5FvclqqdjJHcVNA
